name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Nepal,2023-06-13,86,68,74.7,88.4,68,75.1,68,81.3,0.579,100,4.17,rain,0,0,18.8,17.2,75.9,1006.8,76.3,4.4,218.9,18.9,7,,2023-06-13T05:07:34,2023-06-13T18:59:59,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-06-14,83.6,65.2,72.7,89.2,65.2,73.3,67.4,85,2.075,100,4.17,rain,0,0,30.2,10.3,235.2,1005.9,86.3,4.1,111.1,9.6,4,,2023-06-14T05:07:38,2023-06-14T19:00:20,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"44454099999,VNKT,remote,44449099999"
Nepal,2023-06-15,84.6,67,75.3,88.5,67,76,67,77.5,1.417,100,4.17,rain,0,0,25.1,11.4,337.9,1006.7,67.9,4.4,242.6,20.9,8,,2023-06-15T05:07:43,2023-06-15T19:00:40,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-06-16,88.1,67,77.4,93.3,67,78.5,66.4,70,0,0,0,,0,0,18.1,11.4,295.3,1006.9,54.4,4.5,252.3,21.6,8,,2023-06-16T05:07:50,2023-06-16T19:00:58,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Nepal,2023-06-17,102.1,68.7,79.6,108.5,68.7,81.1,66.7,66.7,0,0,0,,0,0,21.5,13.9,282.6,1009.2,49.5,4.8,239.3,20.6,8,,2023-06-17T05:07:57,2023-06-17T19:01:16,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-18,87.5,67.2,76.9,91.2,67.2,77.6,68.1,77,0.394,100,4.17,rain,0,0,28.6,17.2,309.1,1010.4,68.8,4.7,246.2,21.2,8,,2023-06-18T05:08:05,2023-06-18T19:01:33,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,remote,44449099999"
Nepal,2023-06-19,86.7,69.4,76.7,92.4,69.4,78.2,68.8,78.4,0.709,100,4.17,rain,0,0,25.5,15,288.8,1010.2,74.7,4.7,237.7,20.5,8,,2023-06-19T05:08:15,2023-06-19T19:01:49,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-06-20,85.5,67.8,76.4,89.4,67.8,77.4,67.3,74.8,0.354,100,4.17,rain,0,0,30,16.1,269.8,1010.4,60.6,4.8,197.2,16.9,7,,2023-06-20T05:08:26,2023-06-20T19:02:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-06-21,87.8,69.8,78.4,91.5,69.8,79.7,67,69.3,0,0,0,,0,0,23.9,11.4,255.5,1010.5,60.2,5.2,221.3,19.1,8,,2023-06-21T05:08:38,2023-06-21T19:02:17,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT"
Nepal,2023-06-22,84.2,71.6,77.6,89.7,71.6,79,69,75.8,0,0,0,,0,0,19.9,12.8,257.2,1011,81.1,4.7,225.1,19.4,7,,2023-06-22T05:08:51,2023-06-22T19:02:30,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT"
Nepal,2023-06-23,87.8,71.5,77.9,91.5,71.5,79.1,69.9,77.6,0.004,100,4.17,rain,0,0,15.4,13.9,222.5,1011,82.6,4.6,212.7,18.2,7,,2023-06-23T05:09:04,2023-06-23T19:02:42,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"44454099999,VNKT"
Nepal,2023-06-24,84.2,69.8,76.3,86.5,69.8,77,68.7,78.7,0.185,100,4.17,rain,0,0,15.4,16.1,229.6,1011.2,90.1,5.1,118.8,10.2,6,,2023-06-24T05:09:19,2023-06-24T19:02:52,0.2,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"44454099999,VNKT"
Nepal,2023-06-25,82.4,73.4,76.9,86.3,73.4,78,69.6,78.9,0,0,0,,0,0,19,11.4,208.4,1011.5,87.7,5.3,191.1,16.4,7,,2023-06-25T05:09:35,2023-06-25T19:03:01,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT"
Nepal,2023-06-26,84.2,71.6,76.3,88.5,71.6,77.1,69.7,80.8,0.008,100,4.17,rain,0,0,15.4,11,218.4,1011.2,82.2,4.8,179,15.6,6,,2023-06-26T05:09:52,2023-06-26T19:03:09,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-06-27,78.8,70.4,74,78.8,70.4,74,69.6,86.6,0.61,100,8.33,rain,0,0,17.4,11.4,233.3,1010.7,86.9,4.4,201.9,17.4,6,,2023-06-27T05:10:10,2023-06-27T19:03:16,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-06-28,82.8,70.5,75.3,87.7,70.5,76.3,69.5,83.1,0,0,0,,0,0,21.5,15,175.1,1011.7,82.9,5,143.7,12.4,5,,2023-06-28T05:10:29,2023-06-28T19:03:21,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-29,81.9,70.6,75,85.1,70.6,75.5,69,82.5,0.157,100,8.33,rain,0,0,23.5,10.3,163.6,1011.2,86.6,4.9,125.3,10.8,6,,2023-06-29T05:10:48,2023-06-29T19:03:26,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-06-30,78.8,69.6,72.7,78.8,69.6,72.7,68.9,88.3,0.322,100,8.33,rain,0,0,17.4,9.2,184.6,1010.9,89.5,4.9,90.7,7.8,3,,2023-06-30T05:11:09,2023-06-30T19:03:29,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"44454099999,VNKT,44449099999"
